Time, Energy
0.241400,-9.564439
0.241500,-9.562461
0.241600,-9.560429
0.241700,-9.558339
0.241800,-9.556201
0.241900,-9.553999
0.242000,-9.551757
0.242100,-9.549465
0.242200,-9.547121
0.242300,-9.544734
0.242400,-9.542295
0.242500,-9.539814
0.242600,-9.537290
0.242700,-9.534721
0.242800,-9.532099
0.242900,-9.529441
0.243000,-9.526742
0.243100,-9.524003
0.243200,-9.521231
0.243300,-9.518407
0.243400,-9.515550
0.243500,-9.512657
0.243600,-9.509731
0.243700,-9.506761
0.243800,-9.503769
0.243900,-9.500754
0.244000,-9.497708
0.244100,-9.494633
0.244200,-9.491531
0.244300,-9.488406
0.244400,-9.485269
0.244500,-9.482105
0.244600,-9.478929
0.244700,-9.475744
0.244800,-9.472548
0.244900,-9.469348
0.245000,-9.466142
0.245100,-9.462937
0.245200,-9.459727
0.245300,-9.456523
0.245400,-9.453317
0.245500,-9.450119
0.245600,-9.446939
0.245700,-9.443768
0.245800,-9.440615
0.245900,-9.437476
0.246000,-9.434355
0.246100,-9.431262
0.246200,-9.428198
0.246300,-9.425155
0.246400,-9.422143
0.246500,-9.419170
0.246600,-9.416236
0.246700,-9.413331
0.246800,-9.410459
0.246900,-9.407632
0.247000,-9.404855
0.247100,-9.402121
0.247200,-9.399431
0.247300,-9.396808
0.247400,-9.394219
0.247500,-9.391700
0.247600,-9.389229
0.247700,-9.386815
0.247800,-9.384467
0.247900,-9.382178
0.248000,-9.379954
0.248100,-9.377803
0.248200,-9.375710
0.248300,-9.373689
0.248400,-9.371742
0.248500,-9.369857
0.248600,-9.368050
0.248700,-9.366303
0.248800,-9.364633
0.248900,-9.363039
0.249000,-9.361514
0.249100,-9.360072
0.249200,-9.358706
0.249300,-9.357414
0.249400,-9.356203
0.249500,-9.355072
0.249600,-9.354014
0.249700,-9.353045
0.249800,-9.352141
0.249900,-9.351318
0.250000,-9.350577
0.250100,-9.349913
0.250200,-9.349348
0.250300,-9.348859
0.250400,-9.348448
0.250500,-9.348130
0.250600,-9.347879
0.250700,-9.347709
0.250800,-9.347631
0.250900,-9.347630
0.251000,-9.347711
0.251100,-9.347862
0.251200,-9.348088
0.251300,-9.348399
0.251400,-9.348790
0.251500,-9.349252
0.251600,-9.349792
0.251700,-9.350412
0.251800,-9.351120
0.251900,-9.351894
0.252000,-9.352753
0.252100,-9.353676
0.252200,-9.354669
0.252300,-9.355732
0.252400,-9.356889
0.252500,-9.358099
0.252600,-9.359390
0.252700,-9.360743
0.252800,-9.362176
0.252900,-9.363667
0.253000,-9.365235
0.253100,-9.366858
0.253200,-9.368551
0.253300,-9.370317
0.253400,-9.372150
0.253500,-9.374043
0.253600,-9.376002
0.253700,-9.378018
0.253800,-9.380101
0.253900,-9.382247
0.254000,-9.384450
0.254100,-9.386719
0.254200,-9.389033
0.254300,-9.391414
0.254400,-9.393849
0.254500,-9.396343
0.254600,-9.398890
0.254700,-9.401483
0.254800,-9.404134
0.254900,-9.406829
0.255000,-9.409575
0.255100,-9.412375
0.255200,-9.415220
0.255300,-9.418115
0.255400,-9.421052
0.255500,-9.424030
0.255600,-9.427050
0.255700,-9.430107
0.255800,-9.433207
0.255900,-9.436344
0.256000,-9.439517
0.256100,-9.442732
0.256200,-9.445960
0.256300,-9.449238
0.256400,-9.452540
0.256500,-9.455873
0.256600,-9.459239
0.256700,-9.462627
0.256800,-9.466052
0.256900,-9.469489
0.257000,-9.472960
0.257100,-9.476443
0.257200,-9.479952
0.257300,-9.483480
0.257400,-9.487027
0.257500,-9.490583
0.257600,-9.494151
0.257700,-9.497735
0.257800,-9.501330
0.257900,-9.504931
0.258000,-9.508541
0.258100,-9.512159
0.258200,-9.515769
0.258300,-9.519390
0.258400,-9.523013
0.258500,-9.526630
0.258600,-9.530256
0.258700,-9.533876
0.258800,-9.537475
0.258900,-9.541073
0.259000,-9.544669
0.259100,-9.548261
0.259200,-9.551830
0.259300,-9.555392
0.259400,-9.558931
0.259500,-9.562448
0.259600,-9.565945
0.259700,-9.569419
0.259800,-9.572874
0.259900,-9.576301
0.260000,-9.579700
0.260100,-9.583085
0.260200,-9.586421
0.260300,-9.589723
0.260400,-9.592998
0.260500,-9.596224
0.260600,-9.599431
0.260700,-9.602588
0.260800,-9.605699
0.260900,-9.608779
0.261000,-9.611806
0.261100,-9.614786
0.261200,-9.617733
0.261300,-9.620613
0.261400,-9.623429
0.261500,-9.626207
0.261600,-9.628929
0.261700,-9.631595
0.261800,-9.634190
0.261900,-9.636733
0.262000,-9.639205
0.262100,-9.641615
0.262200,-9.643962
0.262300,-9.646239
0.262400,-9.648430
0.262500,-9.650557
0.262600,-9.652614
0.262700,-9.654588
0.262800,-9.656490
0.262900,-9.658309
0.263000,-9.660046
0.263100,-9.661702
0.263200,-9.663284
0.263300,-9.664778
0.263400,-9.666187
0.263500,-9.667505
0.263600,-9.668730
0.263700,-9.669874
0.263800,-9.670922
0.263900,-9.671881
0.264000,-9.672734
0.264100,-9.673496
0.264200,-9.674161
0.264300,-9.674742
0.264400,-9.675227
0.264500,-9.675613
0.264600,-9.675901
0.264700,-9.676095
0.264800,-9.676191
0.264900,-9.676194
0.265000,-9.676090
0.265100,-9.675892
0.265200,-9.675582
0.265300,-9.675177
0.265400,-9.674689
0.265500,-9.674100
0.265600,-9.673398
0.265700,-9.672602
0.265800,-9.671702
0.265900,-9.670715
0.266000,-9.669622
0.266100,-9.668436
0.266200,-9.667149
0.266300,-9.665770
0.266400,-9.664290
0.266500,-9.662717
0.266600,-9.661051
0.266700,-9.659299
0.266800,-9.657455
0.266900,-9.655505
0.267000,-9.653464
0.267100,-9.651335
0.267200,-9.649120
0.267300,-9.646802
0.267400,-9.644407
0.267500,-9.641924
0.267600,-9.639343
0.267700,-9.636695
0.267800,-9.633956
0.267900,-9.631137
0.268000,-9.628235
0.268100,-9.625260
0.268200,-9.622205
0.268300,-9.619069
0.268400,-9.615867
0.268500,-9.612603
0.268600,-9.609264
0.268700,-9.605845
0.268800,-9.602365
0.268900,-9.598820
0.269000,-9.595204
0.269100,-9.591540
0.269200,-9.587829
0.269300,-9.584056
0.269400,-9.580231
0.269500,-9.576354
0.269600,-9.572433
0.269700,-9.568470
0.269800,-9.564466
0.269900,-9.560414
0.270000,-9.556322
0.270100,-9.552194
0.270200,-9.548037
0.270300,-9.543848
0.270400,-9.539639
0.270500,-9.535397
0.270600,-9.531144
0.270700,-9.526863
0.270800,-9.522563
0.270900,-9.518260
0.271000,-9.513957
0.271100,-9.509647
0.271200,-9.505336
0.271300,-9.501026
0.271400,-9.496716
0.271500,-9.492419
0.271600,-9.488127
0.271700,-9.483848
0.271800,-9.479593
0.271900,-9.475360
0.272000,-9.471143
0.272100,-9.466956
0.272200,-9.462796
0.272300,-9.458671
0.272400,-9.454593
0.272500,-9.450540
0.272600,-9.446536
0.272700,-9.442571
0.272800,-9.438653
0.272900,-9.434788
0.273000,-9.430983
0.273100,-9.427231
0.273200,-9.423526
0.273300,-9.419900
0.273400,-9.416339
0.273500,-9.412844
0.273600,-9.409406
0.273700,-9.406052
0.273800,-9.402770
0.273900,-9.399560
0.274000,-9.396421
0.274100,-9.393373
0.274200,-9.390408
0.274300,-9.387529
0.274400,-9.384739
0.274500,-9.382030
0.274600,-9.379414
0.274700,-9.376897
0.274800,-9.374468
0.274900,-9.372132
0.275000,-9.369892
0.275100,-9.367747
0.275200,-9.365702
0.275300,-9.363761
0.275400,-9.361924
0.275500,-9.360182
0.275600,-9.358544
0.275700,-9.357006
0.275800,-9.355578
0.275900,-9.354246
0.276000,-9.353017
0.276100,-9.351893
0.276200,-9.350881
0.276300,-9.349973
0.276400,-9.349173
0.276500,-9.348478
0.276600,-9.347885
0.276700,-9.347396
0.276800,-9.347010
0.276900,-9.346737
0.277000,-9.346560
0.277100,-9.346495
0.277200,-9.346538
0.277300,-9.346670
0.277400,-9.346923
0.277500,-9.347267
0.277600,-9.347712
0.277700,-9.348259
0.277800,-9.348906
0.277900,-9.349653
0.278000,-9.350498
0.278100,-9.351430
0.278200,-9.352469
0.278300,-9.353590
0.278400,-9.354797
0.278500,-9.356108
0.278600,-9.357508
0.278700,-9.358982
0.278800,-9.360549
0.278900,-9.362187
0.279000,-9.363909
0.279100,-9.365721
0.279200,-9.367606
0.279300,-9.369570
0.279400,-9.371606
0.279500,-9.373720
0.279600,-9.375884
0.279700,-9.378131
0.279800,-9.380440
0.279900,-9.382815
0.280000,-9.385248
0.280100,-9.387732
0.280200,-9.390279
0.280300,-9.392876
0.280400,-9.395526
0.280500,-9.398236
0.280600,-9.400996
0.280700,-9.403780
0.280800,-9.406614
0.280900,-9.409491
0.281000,-9.412409
0.281100,-9.415358
0.281200,-9.418337
0.281300,-9.421342
0.281400,-9.424379
0.281500,-9.427440
0.281600,-9.430514
0.281700,-9.433606
0.281800,-9.436719
0.281900,-9.439848
0.282000,-9.442994
0.282100,-9.446157
0.282200,-9.449323
0.282300,-9.452501
0.282400,-9.455671
0.282500,-9.458841
0.282600,-9.462011
0.282700,-9.465181
0.282800,-9.468339
0.282900,-9.471492
0.283000,-9.474632
0.283100,-9.477757
0.283200,-9.480878
0.283300,-9.483980
0.283400,-9.487065
0.283500,-9.490134
0.283600,-9.493176
0.283700,-9.496195
0.283800,-9.499192
0.283900,-9.502157
0.284000,-9.505096
0.284100,-9.508006
0.284200,-9.510873
0.284300,-9.513729
0.284400,-9.516531
0.284500,-9.519298
0.284600,-9.522023
0.284700,-9.524712
0.284800,-9.527373
0.284900,-9.529996
0.285000,-9.532561
0.285100,-9.535087
0.285200,-9.537564
0.285300,-9.540003
0.285400,-9.542397
0.285500,-9.544723
0.285600,-9.547013
0.285700,-9.549246
0.285800,-9.551427
0.285900,-9.553564
0.286000,-9.555648
0.286100,-9.557670
0.286200,-9.559642
0.286300,-9.561561
0.286400,-9.563422
0.286500,-9.565235
0.286600,-9.566991
0.286700,-9.568698
0.286800,-9.570339
0.286900,-9.571922
0.287000,-9.573451
0.287100,-9.574925
0.287200,-9.576346
0.287300,-9.577703
0.287400,-9.579006
0.287500,-9.580248
0.287600,-9.581442
0.287700,-9.582575
0.287800,-9.583655
0.287900,-9.584682
0.288000,-9.585650
0.288100,-9.586568
0.288200,-9.587436
0.288300,-9.588244
0.288400,-9.589003
0.288500,-9.589709
0.288600,-9.590368
0.288700,-9.590979
0.288800,-9.591529
0.288900,-9.592024
0.289000,-9.592466
0.289100,-9.592876
0.289200,-9.593222
0.289300,-9.593525
0.289400,-9.593781
0.289500,-9.593994
0.289600,-9.594162
0.289700,-9.594284
0.289800,-9.594356
0.289900,-9.594397
0.290000,-9.594394
0.290100,-9.594346
0.290200,-9.594245
0.290300,-9.594108
0.290400,-9.593945
0.290500,-9.593736
0.290600,-9.593489
0.290700,-9.593206
0.290800,-9.592881
0.290900,-9.592515
0.291000,-9.592129
0.291100,-9.591712
0.291200,-9.591257
0.291300,-9.590779
0.291400,-9.590260
0.291500,-9.589716
0.291600,-9.589160
0.291700,-9.588567
0.291800,-9.587950
0.291900,-9.587300
0.292000,-9.586638
0.292100,-9.585966
0.292200,-9.585264
0.292300,-9.584537
0.292400,-9.583794
0.292500,-9.583046
0.292600,-9.582258
0.292700,-9.581473
0.292800,-9.580669
0.292900,-9.579855
0.293000,-9.579012
0.293100,-9.578161
0.293200,-9.577308
0.293300,-9.576430
0.293400,-9.575551
0.293500,-9.574661
0.293600,-9.573758
0.293700,-9.572844
0.293800,-9.571922
0.293900,-9.570984
0.294000,-9.570052
0.294100,-9.569109
0.294200,-9.568153
0.294300,-9.567197
0.294400,-9.566236
0.294500,-9.565276
0.294600,-9.564306
0.294700,-9.563335
0.294800,-9.562345
0.294900,-9.561365
0.295000,-9.560378
0.295100,-9.559385
0.295200,-9.558393
0.295300,-9.557397
0.295400,-9.556404
0.295500,-9.555405
0.295600,-9.554402
0.295700,-9.553392
0.295800,-9.552389
0.295900,-9.551378
0.296000,-9.550367
0.296100,-9.549346
0.296200,-9.548340
0.296300,-9.547333
0.296400,-9.546317
0.296500,-9.545300
0.296600,-9.544282
0.296700,-9.543259
0.296800,-9.542238
0.296900,-9.541227
0.297000,-9.540206
0.297100,-9.539185
0.297200,-9.538176
0.297300,-9.537165
0.297400,-9.536149
0.297500,-9.535143
0.297600,-9.534138
0.297700,-9.533130
0.297800,-9.532125
0.297900,-9.531116
0.298000,-9.530120
0.298100,-9.529119
0.298200,-9.528129
0.298300,-9.527145
0.298400,-9.526162
0.298500,-9.525182
0.298600,-9.524205
0.298700,-9.523230
0.298800,-9.522261
0.298900,-9.521305
0.299000,-9.520352
0.299100,-9.519405
0.299200,-9.518461
0.299300,-9.517535
0.299400,-9.516601
0.299500,-9.515681
0.299600,-9.514775
0.299700,-9.513874
0.299800,-9.512981
0.299900,-9.512084
0.300000,-9.511222
0.300100,-9.510367
0.300200,-9.509512
0.300300,-9.508670
0.300400,-9.507841
0.300500,-9.507015
0.300600,-9.506194
0.300700,-9.505393
0.300800,-9.504615
0.300900,-9.503844
0.301000,-9.503090
0.301100,-9.502339
0.301200,-9.501608
0.301300,-9.500892
0.301400,-9.500188
0.301500,-9.499503
0.301600,-9.498850
0.301700,-9.498199
0.301800,-9.497576
0.301900,-9.496971
0.302000,-9.496388
0.302100,-9.495829
0.302200,-9.495280
0.302300,-9.494758
0.302400,-9.494269
0.302500,-9.493782
0.302600,-9.493320
0.302700,-9.492882
0.302800,-9.492468
0.302900,-9.492069
0.303000,-9.491695
0.303100,-9.491351
0.303200,-9.491034
0.303300,-9.490736
0.303400,-9.490471
0.303500,-9.490224
0.303600,-9.490014
0.303700,-9.489819
0.303800,-9.489651
0.303900,-9.489515
0.304000,-9.489403
0.304100,-9.489325
0.304200,-9.489269
0.304300,-9.489239
0.304400,-9.489241
0.304500,-9.489277
0.304600,-9.489335
0.304700,-9.489429
0.304800,-9.489538
0.304900,-9.489681
0.305000,-9.489862
0.305100,-9.490069
0.305200,-9.490302
0.305300,-9.490560
0.305400,-9.490848
0.305500,-9.491168
0.305600,-9.491505
0.305700,-9.491870
0.305800,-9.492263
0.305900,-9.492703
0.306000,-9.493150
0.306100,-9.493618
0.306200,-9.494120
0.306300,-9.494646
0.306400,-9.495202
0.306500,-9.495774
0.306600,-9.496374
0.306700,-9.496990
0.306800,-9.497636
0.306900,-9.498301
0.307000,-9.498981
0.307100,-9.499683
0.307200,-9.500400
0.307300,-9.501149
0.307400,-9.501908
0.307500,-9.502687
0.307600,-9.503483
0.307700,-9.504289
0.307800,-9.505113
0.307900,-9.505951
0.308000,-9.506797
0.308100,-9.507659
0.308200,-9.508545
0.308300,-9.509423
0.308400,-9.510317
0.308500,-9.511220
0.308600,-9.512132
0.308700,-9.513044
0.308800,-9.513959
0.308900,-9.514876
0.309000,-9.515800
0.309100,-9.516719
0.309200,-9.517629
0.309300,-9.518545
0.309400,-9.519457
0.309500,-9.520356
0.309600,-9.521260
0.309700,-9.522154
0.309800,-9.523041
0.309900,-9.523921
0.310000,-9.524789
0.310100,-9.525639
0.310200,-9.526483
0.310300,-9.527311
0.310400,-9.528127
0.310500,-9.528924
0.310600,-9.529694
0.310700,-9.530439
0.310800,-9.531178
0.310900,-9.531888
0.311000,-9.532577
0.311100,-9.533240
0.311200,-9.533880
0.311300,-9.534496
0.311400,-9.535074
0.311500,-9.535621
0.311600,-9.536136
0.311700,-9.536619
0.311800,-9.537062
0.311900,-9.537478
0.312000,-9.537846
0.312100,-9.538181
0.312200,-9.538478
0.312300,-9.538732
0.312400,-9.538946
0.312500,-9.539125
0.312600,-9.539250
0.312700,-9.539339
0.312800,-9.539386
0.312900,-9.539385
0.313000,-9.539343
0.313100,-9.539255
0.313200,-9.539111
0.313300,-9.538929
0.313400,-9.538700
0.313500,-9.538425
0.313600,-9.538098
0.313700,-9.537723
0.313800,-9.537297
0.313900,-9.536823
0.314000,-9.536304
0.314100,-9.535735
0.314200,-9.535107
0.314300,-9.534435
0.314400,-9.533716
0.314500,-9.532948
0.314600,-9.532123
0.314700,-9.531250
0.314800,-9.530335
0.314900,-9.529364
0.315000,-9.528354
0.315100,-9.527296
0.315200,-9.526190
0.315300,-9.525055
0.315400,-9.523870
0.315500,-9.522641
0.315600,-9.521368
0.315700,-9.520037
0.315800,-9.518678
0.315900,-9.517276
0.316000,-9.515837
0.316100,-9.514359
0.316200,-9.512845
0.316300,-9.511293
0.316400,-9.509700
0.316500,-9.508079
0.316600,-9.506429
0.316700,-9.504748
0.316800,-9.503042
0.316900,-9.501311
0.317000,-9.499538
0.317100,-9.497752
0.317200,-9.495930
0.317300,-9.494090
0.317400,-9.492238
0.317500,-9.490352
0.317600,-9.488453
0.317700,-9.486516
0.317800,-9.484569
0.317900,-9.482598
0.318000,-9.480612
0.318100,-9.478615
0.318200,-9.476599
0.318300,-9.474566
0.318400,-9.472523
0.318500,-9.470472
0.318600,-9.468403
0.318700,-9.466328
0.318800,-9.464251
0.318900,-9.462171
0.319000,-9.460074
0.319100,-9.457972
0.319200,-9.455858
0.319300,-9.453743
0.319400,-9.451619
0.319500,-9.449484
0.319600,-9.447349
0.319700,-9.445209
0.319800,-9.443066
0.319900,-9.440919
0.320000,-9.438766
0.320100,-9.436618
0.320200,-9.434465
0.320300,-9.432312
0.320400,-9.430154
0.320500,-9.428001
0.320600,-9.425829
0.320700,-9.423669
0.320800,-9.421501
0.320900,-9.419337
0.321000,-9.417168
0.321100,-9.414999
0.321200,-9.412831
0.321300,-9.410662
0.321400,-9.408487
0.321500,-9.406310
0.321600,-9.404144
0.321700,-9.401965
0.321800,-9.399788
0.321900,-9.397601
0.322000,-9.395417
0.322100,-9.393227
0.322200,-9.391039
0.322300,-9.388848
0.322400,-9.386657
0.322500,-9.384465
0.322600,-9.382267
0.322700,-9.380066
0.322800,-9.377855
0.322900,-9.375645
0.323000,-9.373425
0.323100,-9.371215
0.323200,-9.369001
0.323300,-9.366782
0.323400,-9.364544
0.323500,-9.362318
0.323600,-9.360076
0.323700,-9.357836
0.323800,-9.355586
0.323900,-9.353334
0.324000,-9.351075
0.324100,-9.348813
0.324200,-9.346541
0.324300,-9.344265
0.324400,-9.341986
0.324500,-9.339709
0.324600,-9.337409
0.324700,-9.335102
0.324800,-9.332791
0.324900,-9.330472
0.325000,-9.328140
0.325100,-9.325803
0.325200,-9.323473
0.325300,-9.321131
0.325400,-9.318774
0.325500,-9.316403
0.325600,-9.314026
0.325700,-9.311632
0.325800,-9.309239
0.325900,-9.306828
0.326000,-9.304409
0.326100,-9.301988
0.326200,-9.299561
0.326300,-9.297121
0.326400,-9.294677
0.326500,-9.292217
0.326600,-9.289749
0.326700,-9.287268
0.326800,-9.284787
0.326900,-9.282292
0.327000,-9.279796
0.327100,-9.277286
0.327200,-9.274761
0.327300,-9.272247
0.327400,-9.269722
0.327500,-9.267194
0.327600,-9.264658
0.327700,-9.262122
0.327800,-9.259579
0.327900,-9.257035
0.328000,-9.254484
0.328100,-9.251932
0.328200,-9.249384
0.328300,-9.246836
0.328400,-9.244299
0.328500,-9.241755
0.328600,-9.239219
0.328700,-9.236682
0.328800,-9.234158
0.328900,-9.231631
0.329000,-9.229120
0.329100,-9.226622
0.329200,-9.224128
0.329300,-9.221654
0.329400,-9.219185
0.329500,-9.216739
0.329600,-9.214309
0.329700,-9.211899
0.329800,-9.209505
0.329900,-9.207138
0.330000,-9.204784
0.330100,-9.202465
0.330200,-9.200162
0.330300,-9.197893
0.330400,-9.195659
0.330500,-9.193458
0.330600,-9.191293
0.330700,-9.189162
0.330800,-9.187071
0.330900,-9.185015
0.331000,-9.182999
0.331100,-9.181033
0.331200,-9.179111
0.331300,-9.177224
0.331400,-9.175394
0.331500,-9.173614
0.331600,-9.171879
0.331700,-9.170204
0.331800,-9.168588
0.331900,-9.167020
0.332000,-9.165514
0.332100,-9.164067
0.332200,-9.162687
0.332300,-9.161356
0.332400,-9.160088
0.332500,-9.158892
0.332600,-9.157759
0.332700,-9.156696
0.332800,-9.155691
0.332900,-9.154761
0.333000,-9.153903
0.333100,-9.153120
0.333200,-9.152399
0.333300,-9.151756
0.333400,-9.151178
0.333500,-9.150674
0.333600,-9.150251
0.333700,-9.149901
0.333800,-9.149633
0.333900,-9.149449
0.334000,-9.149329
0.334100,-9.149284
0.334200,-9.149325
0.334300,-9.149444
0.334400,-9.149640
0.334500,-9.149909
0.334600,-9.150264
0.334700,-9.150703
0.334800,-9.151219
0.334900,-9.151817
0.335000,-9.152490
0.335100,-9.153254
0.335200,-9.154093
0.335300,-9.155013
0.335400,-9.156008
0.335500,-9.157084
0.335600,-9.158244
0.335700,-9.159480
0.335800,-9.160799
0.335900,-9.162188
0.336000,-9.163652
0.336100,-9.165205
0.336200,-9.166829
0.336300,-9.168530
0.336400,-9.170303
0.336500,-9.172156
0.336600,-9.174080
0.336700,-9.176091
0.336800,-9.178156
0.336900,-9.180293
0.337000,-9.182504
0.337100,-9.184779
0.337200,-9.187133
0.337300,-9.189552
0.337400,-9.192032
0.337500,-9.194575
0.337600,-9.197193
0.337700,-9.199864
0.337800,-9.202614
0.337900,-9.205412
0.338000,-9.208270
0.338100,-9.211193
0.338200,-9.214167
0.338300,-9.217209
0.338400,-9.220302
0.338500,-9.223446
0.338600,-9.226648
0.338700,-9.229903
0.338800,-9.233208
0.338900,-9.236558
0.339000,-9.239965
0.339100,-9.243417
0.339200,-9.246911
0.339300,-9.250461
0.339400,-9.254048
0.339500,-9.257680
0.339600,-9.261353
0.339700,-9.265061
0.339800,-9.268805
0.339900,-9.272587
0.340000,-9.276400
0.340100,-9.280245
0.340200,-9.284125
0.340300,-9.288026
0.340400,-9.291967
0.340500,-9.295933
0.340600,-9.299915
0.340700,-9.303931
0.340800,-9.307968
0.340900,-9.312028
0.341000,-9.316117
0.341100,-9.320225
0.341200,-9.324348
0.341300,-9.328489
0.341400,-9.332644
0.341500,-9.336806
0.341600,-9.340989
0.341700,-9.345182
0.341800,-9.349377
0.341900,-9.353582
0.342000,-9.357799
0.342100,-9.362025
0.342200,-9.366267
0.342300,-9.370501
0.342400,-9.374739
0.342500,-9.378976
0.342600,-9.383222
0.342700,-9.387475
0.342800,-9.391725
0.342900,-9.395976
0.343000,-9.400227
0.343100,-9.404471
0.343200,-9.408725
0.343300,-9.412959
0.343400,-9.417193
0.343500,-9.421415
0.343600,-9.425634
0.343700,-9.429855
0.343800,-9.434063
0.343900,-9.438247
0.344000,-9.442432
0.344100,-9.446605
0.344200,-9.450761
0.344300,-9.454911
0.344400,-9.459041
0.344500,-9.463169
0.344600,-9.467278
0.344700,-9.471369
0.344800,-9.475448
0.344900,-9.479506
0.345000,-9.483540
0.345100,-9.487568
0.345200,-9.491574
0.345300,-9.495554
0.345400,-9.499516
0.345500,-9.503458
0.345600,-9.507381
0.345700,-9.511284
0.345800,-9.515169
0.345900,-9.519025
0.346000,-9.522866
0.346100,-9.526669
0.346200,-9.530450
0.346300,-9.534205
0.346400,-9.537939
0.346500,-9.541634
0.346600,-9.545295
0.346700,-9.548938
0.346800,-9.552545
0.346900,-9.556125
0.347000,-9.559663
0.347100,-9.563175
0.347200,-9.566647
0.347300,-9.570091
0.347400,-9.573509
0.347500,-9.576882
0.347600,-9.580229
0.347700,-9.583537
0.347800,-9.586807
0.347900,-9.590041
0.348000,-9.593229
0.348100,-9.596375
0.348200,-9.599489
0.348300,-9.602543
0.348400,-9.605563
0.348500,-9.608534
0.348600,-9.611463
0.348700,-9.614346
0.348800,-9.617168
0.348900,-9.619944
0.349000,-9.622679
0.349100,-9.625360
0.349200,-9.627984
0.349300,-9.630551
0.349400,-9.633072
0.349500,-9.635532
0.349600,-9.637931
0.349700,-9.640273
0.349800,-9.642560
0.349900,-9.644780
0.350000,-9.646938
0.350100,-9.649035
0.350200,-9.651067
0.350300,-9.653038
0.350400,-9.654946
0.350500,-9.656780
0.350600,-9.658543
0.350700,-9.660237
0.350800,-9.661857
0.350900,-9.663406
0.351000,-9.664881
0.351100,-9.666283
0.351200,-9.667605
0.351300,-9.668855
0.351400,-9.670031
0.351500,-9.671128
0.351600,-9.672143
0.351700,-9.673081
0.351800,-9.673936
0.351900,-9.674707
0.352000,-9.675385
0.352100,-9.675985
0.352200,-9.676497
0.352300,-9.676931
0.352400,-9.677261
0.352500,-9.677512
0.352600,-9.677676
0.352700,-9.677757
0.352800,-9.677762
0.352900,-9.677667
0.353000,-9.677487
0.353100,-9.677214
0.353200,-9.676842
0.353300,-9.676380
0.353400,-9.675826
0.353500,-9.675188
0.353600,-9.674457
0.353700,-9.673645
0.353800,-9.672728
0.353900,-9.671724
0.354000,-9.670633
0.354100,-9.669450
0.354200,-9.668185
0.354300,-9.666830
0.354400,-9.665383
0.354500,-9.663844
0.354600,-9.662220
0.354700,-9.660509
0.354800,-9.658713
0.354900,-9.656829
0.355000,-9.654869
0.355100,-9.652816
0.355200,-9.650682
0.355300,-9.648469
0.355400,-9.646172
0.355500,-9.643796
0.355600,-9.641332
0.355700,-9.638786
0.355800,-9.636169
0.355900,-9.633480
0.356000,-9.630706
0.356100,-9.627866
0.356200,-9.624953
0.356300,-9.621975
0.356400,-9.618926
0.356500,-9.615815
0.356600,-9.612635
0.356700,-9.609393
0.356800,-9.606097
0.356900,-9.602727
0.357000,-9.599307
0.357100,-9.595829
0.357200,-9.592295
0.357300,-9.588706
0.357400,-9.585062
0.357500,-9.581368
0.357600,-9.577630
0.357700,-9.573841
0.357800,-9.570021
0.357900,-9.566148
0.358000,-9.562241
0.358100,-9.558292
0.358200,-9.554319
0.358300,-9.550317
0.358400,-9.546275
0.358500,-9.542215
0.358600,-9.538114
0.358700,-9.533995
0.358800,-9.529859
0.358900,-9.525695
0.359000,-9.521519
0.359100,-9.517325
0.359200,-9.513118
0.359300,-9.508893
0.359400,-9.504666
0.359500,-9.500441
0.359600,-9.496200
0.359700,-9.491955
0.359800,-9.487720
0.359900,-9.483490
0.360000,-9.479255
0.360100,-9.475022
0.360200,-9.470791
0.360300,-9.466579
0.360400,-9.462369
0.360500,-9.458176
0.360600,-9.454014
0.360700,-9.449860
0.360800,-9.445727
0.360900,-9.441612
0.361000,-9.437513
0.361100,-9.433443
0.361200,-9.429404
0.361300,-9.425381
0.361400,-9.421397
0.361500,-9.417442
0.361600,-9.413517
0.361700,-9.409626
0.361800,-9.405766
0.361900,-9.401940
0.362000,-9.398160
0.362100,-9.394415
0.362200,-9.390707
0.362300,-9.387040
0.362400,-9.383421
0.362500,-9.379845
0.362600,-9.376313
0.362700,-9.372819
0.362800,-9.369368
0.362900,-9.365977
0.363000,-9.362633
0.363100,-9.359332
0.363200,-9.356080
0.363300,-9.352884
0.363400,-9.349749
0.363500,-9.346665
0.363600,-9.343632
0.363700,-9.340644
0.363800,-9.337718
0.363900,-9.334855
0.364000,-9.332033
0.364100,-9.329277
0.364200,-9.326575
0.364300,-9.323939
0.364400,-9.321350
0.364500,-9.318829
0.364600,-9.316370
0.364700,-9.313974
0.364800,-9.311625
0.364900,-9.309350
0.365000,-9.307144
0.365100,-9.304997
0.365200,-9.302906
0.365300,-9.300888
0.365400,-9.298931
0.365500,-9.297032
0.365600,-9.295191
0.365700,-9.293414
0.365800,-9.291714
0.365900,-9.290064
0.366000,-9.288488
0.366100,-9.286970
0.366200,-9.285523
0.366300,-9.284129
0.366400,-9.282812
0.366500,-9.281549
0.366600,-9.280349
0.366700,-9.279212
0.366800,-9.278142
0.366900,-9.277149
0.367000,-9.276213
0.367100,-9.275340
0.367200,-9.274541
0.367300,-9.273800
0.367400,-9.273114
0.367500,-9.272511
0.367600,-9.271962
0.367700,-9.271474
0.367800,-9.271059
0.367900,-9.270701
0.368000,-9.270411
0.368100,-9.270171
0.368200,-9.270003
0.368300,-9.269901
0.368400,-9.269860
0.368500,-9.269881
