Time, Energy
0.250000,4.333200
0.250100,4.332514
0.250200,4.331906
0.250300,4.331377
0.250400,4.330927
0.250500,4.330556
0.250600,4.330263
0.250700,4.330049
0.250800,4.329914
0.250900,4.329857
0.251000,4.329877
0.251100,4.329975
0.251200,4.330150
0.251300,4.330402
0.251400,4.330730
0.251500,4.331134
0.251600,4.331613
0.251700,4.332166
0.251800,4.332794
0.251900,4.333495
0.252000,4.334269
0.252100,4.335116
0.252200,4.336036
0.252300,4.337027
0.252400,4.338089
0.252500,4.339221
0.252600,4.340424
0.252700,4.341696
0.252800,4.343036
0.252900,4.344444
0.253000,4.345919
0.253100,4.347461
0.253200,4.349068
0.253300,4.350741
0.253400,4.352477
0.253500,4.354277
0.253600,4.356139
0.253700,4.358063
0.253800,4.360047
0.253900,4.362091
0.254000,4.364195
0.254100,4.366356
0.254200,4.368574
0.254300,4.370849
0.254400,4.373178
0.254500,4.375562
0.254600,4.377999
0.254700,4.380489
0.254800,4.383029
0.254900,4.385619
0.255000,4.388259
0.255100,4.390946
0.255200,4.393680
0.255300,4.396460
0.255400,4.399283
0.255500,4.402150
0.255600,4.405058
0.255700,4.408007
0.255800,4.410995
0.255900,4.414021
0.256000,4.417084
0.256100,4.420182
0.256200,4.423315
0.256300,4.426480
0.256400,4.429677
0.256500,4.432904
0.256600,4.436161
0.256700,4.439445
0.256800,4.442755
0.256900,4.446090
0.257000,4.449448
0.257100,4.452828
0.257200,4.456228
0.257300,4.459647
0.257400,4.463082
0.257500,4.466533
0.257600,4.469998
0.257700,4.473475
0.257800,4.476963
0.257900,4.480460
0.258000,4.483965
0.258100,4.487476
0.258200,4.490992
0.258300,4.494511
0.258400,4.498032
0.258500,4.501552
0.258600,4.505071
0.258700,4.508587
0.258800,4.512097
0.258900,4.515601
0.259000,4.519096
0.259100,4.522581
0.259200,4.526054
0.259300,4.529513
0.259400,4.532957
0.259500,4.536383
0.259600,4.539789
0.259700,4.543175
0.259800,4.546537
0.259900,4.549875
0.260000,4.553186
0.260100,4.556469
0.260200,4.559721
0.260300,4.562941
0.260400,4.566128
0.260500,4.569279
0.260600,4.572393
0.260700,4.575469
0.260800,4.578503
0.260900,4.581495
0.261000,4.584444
0.261100,4.587346
0.261200,4.590201
0.261300,4.593007
0.261400,4.595761
0.261500,4.598463
0.261600,4.601109
0.261700,4.603698
0.261800,4.606228
0.261900,4.608698
0.262000,4.611104
0.262100,4.613446
0.262200,4.615721
0.262300,4.617928
0.262400,4.620065
0.262500,4.622130
0.262600,4.624121
0.262700,4.626037
0.262800,4.627877
0.262900,4.629638
0.263000,4.631318
0.263100,4.632918
0.263200,4.634434
0.263300,4.635866
0.263400,4.637213
0.263500,4.638473
0.263600,4.639645
0.263700,4.640728
0.263800,4.641721
0.263900,4.642623
0.264000,4.643432
0.264100,4.644149
0.264200,4.644772
0.264300,4.645300
0.264400,4.645733
0.264500,4.646071
0.264600,4.646312
0.264700,4.646456
0.264800,4.646503
0.264900,4.646452
0.265000,4.646303
0.265100,4.646056
0.265200,4.645711
0.265300,4.645267
0.265400,4.644726
0.265500,4.644086
0.265600,4.643348
0.265700,4.642513
0.265800,4.641580
0.265900,4.640549
0.266000,4.639421
0.266100,4.638196
0.266200,4.636874
0.266300,4.635456
0.266400,4.633941
0.266500,4.632331
0.266600,4.630626
0.266700,4.628826
0.266800,4.626933
0.266900,4.624947
0.267000,4.622869
0.267100,4.620699
0.267200,4.618439
0.267300,4.616089
0.267400,4.613651
0.267500,4.611126
0.267600,4.608515
0.267700,4.605820
0.267800,4.603041
0.267900,4.600181
0.268000,4.597240
0.268100,4.594221
0.268200,4.591124
0.268300,4.587951
0.268400,4.584705
0.268500,4.581387
0.268600,4.577999
0.268700,4.574542
0.268800,4.571020
0.268900,4.567434
0.269000,4.563785
0.269100,4.560077
0.269200,4.556310
0.269300,4.552488
0.269400,4.548613
0.269500,4.544686
0.269600,4.540711
0.269700,4.536689
0.269800,4.532623
0.269900,4.528516
0.270000,4.524370
0.270100,4.520188
0.270200,4.515973
0.270300,4.511726
0.270400,4.507453
0.270500,4.503154
0.270600,4.498834
0.270700,4.494495
0.270800,4.490140
0.270900,4.485772
0.271000,4.481394
0.271100,4.477010
0.271200,4.472623
0.271300,4.468235
0.271400,4.463851
0.271500,4.459472
0.271600,4.455103
0.271700,4.450745
0.271800,4.446404
0.271900,4.442081
0.272000,4.437780
0.272100,4.433504
0.272200,4.429257
0.272300,4.425041
0.272400,4.420859
0.272500,4.416715
0.272600,4.412611
0.272700,4.408551
0.272800,4.404536
0.272900,4.400571
0.273000,4.396657
0.273100,4.392798
0.273200,4.388996
0.273300,4.385254
0.273400,4.381574
0.273500,4.377959
0.273600,4.374412
0.273700,4.370935
0.273800,4.367530
0.273900,4.364200
0.274000,4.360947
0.274100,4.357773
0.274200,4.354680
0.274300,4.351670
0.274400,4.348744
0.274500,4.345906
0.274600,4.343156
0.274700,4.340495
0.274800,4.337927
0.274900,4.335451
0.275000,4.333069
0.275100,4.330783
0.275200,4.328594
0.275300,4.326502
0.275400,4.324510
0.275500,4.322617
0.275600,4.320824
0.275700,4.319134
0.275800,4.317545
0.275900,4.316058
0.276000,4.314675
0.276100,4.313395
0.276200,4.312219
0.276300,4.311147
0.276400,4.310179
0.276500,4.309315
0.276600,4.308555
0.276700,4.307899
0.276800,4.307348
0.276900,4.306899
0.277000,4.306554
0.277100,4.306312
0.277200,4.306171
0.277300,4.306133
0.277400,4.306195
0.277500,4.306358
0.277600,4.306620
0.277700,4.306980
0.277800,4.307439
0.277900,4.307993
0.278000,4.308644
0.278100,4.309388
0.278200,4.310225
0.278300,4.311154
0.278400,4.312173
0.278500,4.313281
0.278600,4.314475
0.278700,4.315755
0.278800,4.317119
0.278900,4.318565
0.279000,4.320091
0.279100,4.321695
0.279200,4.323376
0.279300,4.325132
0.279400,4.326960
0.279500,4.328859
0.279600,4.330826
0.279700,4.332860
0.279800,4.334959
0.279900,4.337119
0.280000,4.339339
0.280100,4.341617
0.280200,4.343950
0.280300,4.346336
0.280400,4.348773
0.280500,4.351258
0.280600,4.353789
0.280700,4.356363
0.280800,4.358979
0.280900,4.361633
0.281000,4.364323
0.281100,4.367047
0.281200,4.369802
0.281300,4.372586
0.281400,4.375396
0.281500,4.378230
0.281600,4.381086
0.281700,4.383961
0.281800,4.386853
0.281900,4.389760
0.282000,4.392678
0.282100,4.395606
0.282200,4.398542
0.282300,4.401483
0.282400,4.404427
0.282500,4.407371
0.282600,4.410314
0.282700,4.413253
0.282800,4.416187
0.282900,4.419113
0.283000,4.422029
0.283100,4.424933
0.283200,4.427824
0.283300,4.430699
0.283400,4.433556
0.283500,4.436394
0.283600,4.439210
0.283700,4.442003
0.283800,4.444770
0.283900,4.447511
0.284000,4.450223
0.284100,4.452904
0.284200,4.455554
0.284300,4.458170
0.284400,4.460751
0.284500,4.463295
0.284600,4.465802
0.284700,4.468269
0.284800,4.470696
0.284900,4.473081
0.285000,4.475424
0.285100,4.477722
0.285200,4.479975
0.285300,4.482183
0.285400,4.484343
0.285500,4.486454
0.285600,4.488517
0.285700,4.490530
0.285800,4.492492
0.285900,4.494402
0.286000,4.496260
0.286100,4.498066
0.286200,4.499818
0.286300,4.501516
0.286400,4.503160
0.286500,4.504749
0.286600,4.506284
0.286700,4.507763
0.286800,4.509187
0.286900,4.510556
0.287000,4.511869
0.287100,4.513126
0.287200,4.514327
0.287300,4.515474
0.287400,4.516564
0.287500,4.517600
0.287600,4.518581
0.287700,4.519507
0.287800,4.520378
0.287900,4.521195
0.288000,4.521959
0.288100,4.522669
0.288200,4.523326
0.288300,4.523931
0.288400,4.524484
0.288500,4.524986
0.288600,4.525436
0.288700,4.525837
0.288800,4.526188
0.288900,4.526490
0.289000,4.526743
0.289100,4.526950
0.289200,4.527109
0.289300,4.527223
0.289400,4.527292
0.289500,4.527316
0.289600,4.527296
0.289700,4.527232
0.289800,4.527127
0.289900,4.526979
0.290000,4.526791
0.290100,4.526563
0.290200,4.526295
0.290300,4.525989
0.290400,4.525645
0.290500,4.525265
0.290600,4.524850
0.290700,4.524400
0.290800,4.523917
0.290900,4.523401
0.291000,4.522855
0.291100,4.522279
0.291200,4.521674
0.291300,4.521042
0.291400,4.520384
0.291500,4.519701
0.291600,4.518995
0.291700,4.518267
0.291800,4.517517
0.291900,4.516748
0.292000,4.515959
0.292100,4.515153
0.292200,4.514331
0.292300,4.513493
0.292400,4.512641
0.292500,4.511775
0.292600,4.510896
0.292700,4.510005
0.292800,4.509104
0.292900,4.508192
0.293000,4.507271
0.293100,4.506341
0.293200,4.505403
0.293300,4.504459
0.293400,4.503509
0.293500,4.502553
0.293600,4.501593
0.293700,4.500629
0.293800,4.499662
0.293900,4.498692
0.294000,4.497720
0.294100,4.496745
0.294200,4.495770
0.294300,4.494793
0.294400,4.493816
0.294500,4.492838
0.294600,4.491861
0.294700,4.490884
0.294800,4.489908
0.294900,4.488933
0.295000,4.487959
0.295100,4.486988
0.295200,4.486019
0.295300,4.485053
0.295400,4.484089
0.295500,4.483129
0.295600,4.482172
0.295700,4.481220
0.295800,4.480271
0.295900,4.479327
0.296000,4.478387
0.296100,4.477452
0.296200,4.476523
0.296300,4.475598
0.296400,4.474679
0.296500,4.473765
0.296600,4.472857
0.296700,4.471955
0.296800,4.471058
0.296900,4.470168
0.297000,4.469284
0.297100,4.468406
0.297200,4.467534
0.297300,4.466669
0.297400,4.465811
0.297500,4.464960
0.297600,4.464116
0.297700,4.463278
0.297800,4.462449
0.297900,4.461627
0.298000,4.460813
0.298100,4.460007
0.298200,4.459209
0.298300,4.458420
0.298400,4.457639
0.298500,4.456867
0.298600,4.456105
0.298700,4.455352
0.298800,4.454608
0.298900,4.453875
0.299000,4.453151
0.299100,4.452438
0.299200,4.451736
0.299300,4.451044
0.299400,4.450363
0.299500,4.449693
0.299600,4.449035
0.299700,4.448388
0.299800,4.447753
0.299900,4.447129
0.300000,4.446518
0.300100,4.445919
0.300200,4.445333
0.300300,4.444760
0.300400,4.444200
0.300500,4.443653
0.300600,4.443121
0.300700,4.442602
0.300800,4.442098
0.300900,4.441609
0.301000,4.441135
0.301100,4.440677
0.301200,4.440235
0.301300,4.439809
0.301400,4.439401
0.301500,4.439009
0.301600,4.438636
0.301700,4.438280
0.301800,4.437943
0.301900,4.437624
0.302000,4.437325
0.302100,4.437044
0.302200,4.436784
0.302300,4.436543
0.302400,4.436322
0.302500,4.436122
0.302600,4.435943
0.302700,4.435784
0.302800,4.435647
0.302900,4.435532
0.303000,4.435438
0.303100,4.435366
0.303200,4.435316
0.303300,4.435288
0.303400,4.435283
0.303500,4.435301
0.303600,4.435342
0.303700,4.435407
0.303800,4.435494
0.303900,4.435605
0.304000,4.435741
0.304100,4.435900
0.304200,4.436083
0.304300,4.436290
0.304400,4.436522
0.304500,4.436777
0.304600,4.437058
0.304700,4.437362
0.304800,4.437690
0.304900,4.438043
0.305000,4.438419
0.305100,4.438819
0.305200,4.439242
0.305300,4.439688
0.305400,4.440157
0.305500,4.440649
0.305600,4.441162
0.305700,4.441697
0.305800,4.442252
0.305900,4.442829
0.306000,4.443426
0.306100,4.444042
0.306200,4.444679
0.306300,4.445334
0.306400,4.446008
0.306500,4.446700
0.306600,4.447409
0.306700,4.448136
0.306800,4.448880
0.306900,4.449640
0.307000,4.450415
0.307100,4.451204
0.307200,4.452008
0.307300,4.452825
0.307400,4.453655
0.307500,4.454496
0.307600,4.455348
0.307700,4.456211
0.307800,4.457082
0.307900,4.457962
0.308000,4.458849
0.308100,4.459741
0.308200,4.460639
0.308300,4.461541
0.308400,4.462445
0.308500,4.463351
0.308600,4.464257
0.308700,4.465163
0.308800,4.466066
0.308900,4.466966
0.309000,4.467862
0.309100,4.468753
0.309200,4.469637
0.309300,4.470513
0.309400,4.471380
0.309500,4.472237
0.309600,4.473083
0.309700,4.473916
0.309800,4.474736
0.309900,4.475542
0.310000,4.476333
0.310100,4.477107
0.310200,4.477863
0.310300,4.478601
0.310400,4.479319
0.310500,4.480015
0.310600,4.480689
0.310700,4.481339
0.310800,4.481963
0.310900,4.482561
0.311000,4.483130
0.311100,4.483671
0.311200,4.484181
0.311300,4.484659
0.311400,4.485105
0.311500,4.485517
0.311600,4.485893
0.311700,4.486234
0.311800,4.486537
0.311900,4.486802
0.312000,4.487027
0.312100,4.487212
0.312200,4.487356
0.312300,4.487458
0.312400,4.487517
0.312500,4.487532
0.312600,4.487503
0.312700,4.487429
0.312800,4.487309
0.312900,4.487143
0.313000,4.486930
0.313100,4.486670
0.313200,4.486362
0.313300,4.486006
0.313400,4.485602
0.313500,4.485148
0.313600,4.484645
0.313700,4.484093
0.313800,4.483491
0.313900,4.482840
0.314000,4.482139
0.314100,4.481388
0.314200,4.480588
0.314300,4.479738
0.314400,4.478839
0.314500,4.477891
0.314600,4.476895
0.314700,4.475850
0.314800,4.474759
0.314900,4.473620
0.315000,4.472435
0.315100,4.471204
0.315200,4.469929
0.315300,4.468610
0.315400,4.467247
0.315500,4.465843
0.315600,4.464397
0.315700,4.462910
0.315800,4.461385
0.315900,4.459821
0.316000,4.458220
0.316100,4.456584
0.316200,4.454913
0.316300,4.453208
0.316400,4.451471
0.316500,4.449703
0.316600,4.447904
0.316700,4.446077
0.316800,4.444222
0.316900,4.442341
0.317000,4.440434
0.317100,4.438503
0.317200,4.436549
0.317300,4.434573
0.317400,4.432576
0.317500,4.430559
0.317600,4.428524
0.317700,4.426472
0.317800,4.424403
0.317900,4.422319
0.318000,4.420221
0.318100,4.418110
0.318200,4.415986
0.318300,4.413852
0.318400,4.411707
0.318500,4.409553
0.318600,4.407390
0.318700,4.405221
0.318800,4.403044
0.318900,4.400862
0.319000,4.398676
0.319100,4.396485
0.319200,4.394291
0.319300,4.392095
0.319400,4.389896
0.319500,4.387697
0.319600,4.385496
0.319700,4.383295
0.319800,4.381094
0.319900,4.378893
0.320000,4.376692
0.320100,4.374493
0.320200,4.372294
0.320300,4.370097
0.320400,4.367902
0.320500,4.365708
0.320600,4.363517
0.320700,4.361328
0.320800,4.359141
0.320900,4.356957
0.321000,4.354775
0.321100,4.352595
0.321200,4.350418
0.321300,4.348243
0.321400,4.346071
0.321500,4.343901
0.321600,4.341734
0.321700,4.339569
0.321800,4.337405
0.321900,4.335244
0.322000,4.333084
0.322100,4.330927
0.322200,4.328770
0.322300,4.326615
0.322400,4.324462
0.322500,4.322309
0.322600,4.320157
0.322700,4.318006
0.322800,4.315854
0.322900,4.313703
0.323000,4.311552
0.323100,4.309400
0.323200,4.307248
0.323300,4.305094
0.323400,4.302939
0.323500,4.300782
0.323600,4.298624
0.323700,4.296463
0.323800,4.294300
0.323900,4.292134
0.324000,4.289966
0.324100,4.287794
0.324200,4.285618
0.324300,4.283439
0.324400,4.281255
0.324500,4.279066
0.324600,4.276872
0.324700,4.274673
0.324800,4.272468
0.324900,4.270257
0.325000,4.268039
0.325100,4.265814
0.325200,4.263583
0.325300,4.261344
0.325400,4.259098
0.325500,4.256844
0.325600,4.254583
0.325700,4.252313
0.325800,4.250035
0.325900,4.247749
0.326000,4.245455
0.326100,4.243152
0.326200,4.240839
0.326300,4.238518
0.326400,4.236188
0.326500,4.233850
0.326600,4.231502
0.326700,4.229145
0.326800,4.226780
0.326900,4.224405
0.327000,4.222023
0.327100,4.219632
0.327200,4.217233
0.327300,4.214827
0.327400,4.212414
0.327500,4.209993
0.327600,4.207567
0.327700,4.205134
0.327800,4.202697
0.327900,4.200254
0.328000,4.197807
0.328100,4.195357
0.328200,4.192905
0.328300,4.190450
0.328400,4.187994
0.328500,4.185538
0.328600,4.183083
0.328700,4.180629
0.328800,4.178178
0.328900,4.175730
0.329000,4.173287
0.329100,4.170850
0.329200,4.168420
0.329300,4.165998
0.329400,4.163586
0.329500,4.161185
0.329600,4.158797
0.329700,4.156422
0.329800,4.154063
0.329900,4.151721
0.330000,4.149398
0.330100,4.147094
0.330200,4.144812
0.330300,4.142554
0.330400,4.140320
0.330500,4.138113
0.330600,4.135934
0.330700,4.133784
0.330800,4.131665
0.330900,4.129579
0.331000,4.127528
0.331100,4.125512
0.331200,4.123534
0.331300,4.121595
0.331400,4.119696
0.331500,4.117840
0.331600,4.116027
0.331700,4.114260
0.331800,4.112539
0.331900,4.110867
0.332000,4.109244
0.332100,4.107672
0.332200,4.106153
0.332300,4.104687
0.332400,4.103276
0.332500,4.101922
0.332600,4.100624
0.332700,4.099384
0.332800,4.098204
0.332900,4.097084
0.333000,4.096024
0.333100,4.095027
0.333200,4.094093
0.333300,4.093221
0.333400,4.092415
0.333500,4.091673
0.333600,4.090997
0.333700,4.090387
0.333800,4.089845
0.333900,4.089370
0.334000,4.088963
0.334100,4.088625
0.334200,4.088356
0.334300,4.088157
0.334400,4.088027
0.334500,4.087969
0.334600,4.087980
0.334700,4.088063
0.334800,4.088217
0.334900,4.088441
0.335000,4.088737
0.335100,4.089104
0.335200,4.089543
0.335300,4.090052
0.335400,4.090633
0.335500,4.091285
0.335600,4.092007
0.335700,4.092800
0.335800,4.093663
0.335900,4.094595
0.336000,4.095597
0.336100,4.096668
0.336200,4.097807
0.336300,4.099014
0.336400,4.100287
0.336500,4.101628
0.336600,4.103034
0.336700,4.104506
0.336800,4.106042
0.336900,4.107642
0.337000,4.109306
0.337100,4.111033
0.337200,4.112821
0.337300,4.114670
0.337400,4.116580
0.337500,4.118549
0.337600,4.120577
0.337700,4.122662
0.337800,4.124803
0.337900,4.127001
0.338000,4.129254
0.338100,4.131560
0.338200,4.133920
0.338300,4.136331
0.338400,4.138794
0.338500,4.141307
0.338600,4.143869
0.338700,4.146479
0.338800,4.149137
0.338900,4.151841
0.339000,4.154589
0.339100,4.157382
0.339200,4.160218
0.339300,4.163096
0.339400,4.166015
0.339500,4.168973
0.339600,4.171969
0.339700,4.175003
0.339800,4.178072
0.339900,4.181177
0.340000,4.184315
0.340100,4.187485
0.340200,4.190687
0.340300,4.193918
0.340400,4.197179
0.340500,4.200467
0.340600,4.203782
0.340700,4.207122
0.340800,4.210486
0.340900,4.213874
0.341000,4.217283
0.341100,4.220714
0.341200,4.224165
0.341300,4.227634
0.341400,4.231122
0.341500,4.234627
0.341600,4.238148
0.341700,4.241684
0.341800,4.245235
0.341900,4.248800
0.342000,4.252377
0.342100,4.255966
0.342200,4.259567
0.342300,4.263177
0.342400,4.266798
0.342500,4.270427
0.342600,4.274064
0.342700,4.277709
0.342800,4.281361
0.342900,4.285019
0.343000,4.288682
0.343100,4.292351
0.343200,4.296024
0.343300,4.299701
0.343400,4.303381
0.343500,4.307063
0.343600,4.310747
0.343700,4.314432
0.343800,4.318118
0.343900,4.321803
0.344000,4.325489
0.344100,4.329173
0.344200,4.332855
0.344300,4.336535
0.344400,4.340212
0.344500,4.343886
0.344600,4.347556
0.344700,4.351222
0.344800,4.354882
0.344900,4.358537
0.345000,4.362186
0.345100,4.365828
0.345200,4.369463
0.345300,4.373090
0.345400,4.376709
0.345500,4.380319
0.345600,4.383920
0.345700,4.387510
0.345800,4.391088
0.345900,4.394655
0.346000,4.398210
0.346100,4.401751
0.346200,4.405278
0.346300,4.408791
0.346400,4.412289
0.346500,4.415772
0.346600,4.419238
0.346700,4.422687
0.346800,4.426118
0.346900,4.429531
0.347000,4.432925
0.347100,4.436299
0.347200,4.439652
0.347300,4.442984
0.347400,4.446294
0.347500,4.449581
0.347600,4.452845
0.347700,4.456083
0.347800,4.459295
0.347900,4.462481
0.348000,4.465639
0.348100,4.468768
0.348200,4.471867
0.348300,4.474936
0.348400,4.477972
0.348500,4.480975
0.348600,4.483944
0.348700,4.486878
0.348800,4.489775
0.348900,4.492633
0.349000,4.495453
0.349100,4.498231
0.349200,4.500968
0.349300,4.503662
0.349400,4.506312
0.349500,4.508915
0.349600,4.511472
0.349700,4.513980
0.349800,4.516439
0.349900,4.518848
0.350000,4.521204
0.350100,4.523507
0.350200,4.525756
0.350300,4.527950
0.350400,4.530087
0.350500,4.532166
0.350600,4.534185
0.350700,4.536144
0.350800,4.538041
0.350900,4.539875
0.351000,4.541645
0.351100,4.543349
0.351200,4.544986
0.351300,4.546556
0.351400,4.548056
0.351500,4.549486
0.351600,4.550845
0.351700,4.552132
0.351800,4.553344
0.351900,4.554483
0.352000,4.555546
0.352100,4.556532
0.352200,4.557441
0.352300,4.558271
0.352400,4.559023
0.352500,4.559694
0.352600,4.560286
0.352700,4.560795
0.352800,4.561223
0.352900,4.561569
0.353000,4.561832
0.353100,4.562011
0.353200,4.562107
0.353300,4.562119
0.353400,4.562046
0.353500,4.561890
0.353600,4.561649
0.353700,4.561324
0.353800,4.560914
0.353900,4.560420
0.354000,4.559842
0.354100,4.559179
0.354200,4.558432
0.354300,4.557602
0.354400,4.556687
0.354500,4.555689
0.354600,4.554607
0.354700,4.553442
0.354800,4.552195
0.354900,4.550866
0.355000,4.549455
0.355100,4.547964
0.355200,4.546392
0.355300,4.544741
0.355400,4.543012
0.355500,4.541205
0.355600,4.539322
0.355700,4.537363
0.355800,4.535329
0.355900,4.533222
0.356000,4.531043
0.356100,4.528793
0.356200,4.526473
0.356300,4.524084
0.356400,4.521628
0.356500,4.519107
0.356600,4.516521
0.356700,4.513873
0.356800,4.511163
0.356900,4.508394
0.357000,4.505568
0.357100,4.502686
0.357200,4.499749
0.357300,4.496761
0.357400,4.493722
0.357500,4.490635
0.357600,4.487502
0.357700,4.484324
0.357800,4.481104
0.357900,4.477844
0.358000,4.474545
0.358100,4.471210
0.358200,4.467840
0.358300,4.464439
0.358400,4.461006
0.358500,4.457546
0.358600,4.454058
0.358700,4.450547
0.358800,4.447013
0.358900,4.443458
0.359000,4.439886
0.359100,4.436296
0.359200,4.432693
0.359300,4.429077
0.359400,4.425451
0.359500,4.421817
0.359600,4.418177
0.359700,4.414533
0.359800,4.410886
0.359900,4.407240
0.360000,4.403597
0.360100,4.399957
0.360200,4.396323
0.360300,4.392698
0.360400,4.389082
0.360500,4.385477
0.360600,4.381885
0.360700,4.378309
0.360800,4.374749
0.360900,4.371207
0.361000,4.367685
0.361100,4.364185
0.361200,4.360707
0.361300,4.357255
0.361400,4.353828
0.361500,4.350429
0.361600,4.347059
0.361700,4.343719
0.361800,4.340411
0.361900,4.337135
0.362000,4.333893
0.362100,4.330687
0.362200,4.327517
0.362300,4.324384
0.362400,4.321290
0.362500,4.318235
0.362600,4.315221
0.362700,4.312248
0.362800,4.309319
0.362900,4.306433
0.363000,4.303591
0.363100,4.300796
0.363200,4.298046
0.363300,4.295344
0.363400,4.292690
0.363500,4.290084
0.363600,4.287529
0.363700,4.285024
0.363800,4.282570
0.363900,4.280169
0.364000,4.277820
0.364100,4.275524
0.364200,4.273283
0.364300,4.271096
0.364400,4.268965
0.364500,4.266890
0.364600,4.264870
0.364700,4.262907
0.364800,4.261001
0.364900,4.259152
0.365000,4.257360
0.365100,4.255626
0.365200,4.253949
0.365300,4.252331
0.365400,4.250772
0.365500,4.249271
0.365600,4.247828
0.365700,4.246445
0.365800,4.245121
0.365900,4.243856
0.366000,4.242650
0.366100,4.241503
0.366200,4.240416
0.366300,4.239388
0.366400,4.238419
0.366500,4.237510
0.366600,4.236660
0.366700,4.235869
0.366800,4.235138
0.366900,4.234466
0.367000,4.233854
0.367100,4.233301
0.367200,4.232808
0.367300,4.232374
0.367400,4.231999
0.367500,4.231684
0.367600,4.231427
0.367700,4.231230
0.367800,4.231092
0.367900,4.231013
0.368000,4.230992
0.368100,4.231031
0.368200,4.231128
0.368300,4.231284
0.368400,4.231498
0.368500,4.231770
0.368600,4.232101
0.368700,4.232489
0.368800,4.232934
0.368900,4.233437
0.369000,4.233997
0.369100,4.234614
0.369200,4.235287
0.369300,4.236015
0.369400,4.236799
0.369500,4.237639
0.369600,4.238533
0.369700,4.239482
0.369800,4.240484
0.369900,4.241540
0.370000,4.242649
0.370100,4.243811
0.370200,4.245025
0.370300,4.246290
0.370400,4.247605
0.370500,4.248971
0.370600,4.250387
0.370700,4.251852
0.370800,4.253365
0.370900,4.254925
0.371000,4.256533
0.371100,4.258187
0.371200,4.259888
0.371300,4.261633
0.371400,4.263423
0.371500,4.265257
0.371600,4.267135
0.371700,4.269055
0.371800,4.271016
0.371900,4.273019
0.372000,4.275062
0.372100,4.277144
0.372200,4.279265
0.372300,4.281424
0.372400,4.283621
0.372500,4.285854
0.372600,4.288123
0.372700,4.290427
0.372800,4.292766
0.372900,4.295138
0.373000,4.297543
0.373100,4.299981
0.373200,4.302450
0.373300,4.304950
0.373400,4.307480
0.373500,4.310038
0.373600,4.312625
0.373700,4.315239
0.373800,4.317880
0.373900,4.320546
0.374000,4.323238
0.374100,4.325954
0.374200,4.328693
0.374300,4.331455
0.374400,4.334240
0.374500,4.337045
0.374600,4.339871
0.374700,4.342717
0.374800,4.345582
0.374900,4.348466
0.375000,4.351367
0.375100,4.354284
0.375200,4.357217
0.375300,4.360165
0.375400,4.363126
0.375500,4.366100
0.375600,4.369087
0.375700,4.372084
0.375800,4.375092
0.375900,4.378109
0.376000,4.381134
0.376100,4.384167
0.376200,4.387207
0.376300,4.390253
0.376400,4.393303
0.376500,4.396359
0.376600,4.399418
0.376700,4.402480
0.376800,4.405544
0.376900,4.408610
0.377000,4.411676
0.377100,4.414742
0.377200,4.417807
0.377300,4.420869
0.377400,4.423929
0.377500,4.426985
0.377600,4.430037
0.377700,4.433082
0.377800,4.436121
0.377900,4.439151
0.378000,4.442174
0.378100,4.445186
0.378200,4.448188
0.378300,4.451179
0.378400,4.454157
0.378500,4.457122
0.378600,4.460074
0.378700,4.463010
0.378800,4.465931
0.378900,4.468835
0.379000,4.471721
0.379100,4.474589
0.379200,4.477437
0.379300,4.480265
0.379400,4.483073
0.379500,4.485858
0.379600,4.488621
0.379700,4.491360
0.379800,4.494074
0.379900,4.496764
0.380000,4.499429
0.380100,4.502066
0.380200,4.504677
0.380300,4.507261
0.380400,4.509816
0.380500,4.512342
0.380600,4.514839
0.380700,4.517306
0.380800,4.519742
0.380900,4.522148
0.381000,4.524523
0.381100,4.526866
0.381200,4.529177
0.381300,4.531455
0.381400,4.533701
0.381500,4.535913
0.381600,4.538092
0.381700,4.540236
0.381800,4.542347
0.381900,4.544423
0.382000,4.546464
0.382100,4.548471
0.382200,4.550442
0.382300,4.552378
0.382400,4.554279
0.382500,4.556144
0.382600,4.557974
0.382700,4.559767
0.382800,4.561525
0.382900,4.563248
0.383000,4.564934
0.383100,4.566585
0.383200,4.568200
0.383300,4.569779
0.383400,4.571322
0.383500,4.572829
0.383600,4.574301
0.383700,4.575738
0.383800,4.577139
0.383900,4.578505
0.384000,4.579836
0.384100,4.581133
0.384200,4.582395
0.384300,4.583624
0.384400,4.584818
0.384500,4.585979
0.384600,4.587107
0.384700,4.588203
0.384800,4.589265
0.384900,4.590295
0.385000,4.591294
0.385100,4.592261
0.385200,4.593197
0.385300,4.594102
0.385400,4.594977
0.385500,4.595822
0.385600,4.596638
0.385700,4.597425
0.385800,4.598185
0.385900,4.598916
0.386000,4.599621
0.386100,4.600300
0.386200,4.600952
0.386300,4.601579
0.386400,4.602182
0.386500,4.602760
0.386600,4.603315
0.386700,4.603846
0.386800,4.604355
0.386900,4.604842
0.387000,4.605308
0.387100,4.605753
0.387200,4.606177
0.387300,4.606582
0.387400,4.606968
0.387500,4.607336
0.387600,4.607686
0.387700,4.608019
0.387800,4.608335
0.387900,4.608635
0.388000,4.608920
0.388100,4.609189
0.388200,4.609444
0.388300,4.609686
0.388400,4.609914
0.388500,4.610130
0.388600,4.610333
0.388700,4.610525
0.388800,4.610705
0.388900,4.610875
0.389000,4.611034
0.389100,4.611184
0.389200,4.611324
0.389300,4.611455
0.389400,4.611577
0.389500,4.611691
0.389600,4.611798
0.389700,4.611896
0.389800,4.611988
